"3","0",-0.32125943322542,"1",4.85714285714286,33,4.41666666666667,12,1.37520090158974,2.37294418417261,1.19815517318138,1.28459357558821,0.935468153407606,1.88451534666428,1.43872290042055,1.52064244697627,-1.10202499547237,-1.10367000161018,0.637618942333856,0.52984155602997
"4","0",-0.32125943322542,"1",4.42857142857143,19,2.5,6,-1.56237180133568,1.69852261763542,-0.937779863051286,-0.146392278718173,-1.46973397741752,1.66090185603813,-0.843536732038451,0.0952483632123642,0.232161916314,-0.0850091207236694,0.24978913925096,0.542392992466688
"8","0",0.24844062836099,"1",4.85714285714286,25,2.58333333333333,7,-3.91696840355417,-2.52120862082827,-1.01455000483736,-0.835971394160697,-3.93666928834339,-2.85936809969959,-0.345351874685413,-0.535041601530206,-0.049372869226589,-0.764116374648008,1.77369345778899,0.675474992299315
"12","0",1.38784075153381,"0",4.28571428571429,29,3.5,6,1.45578559417552,1.32965797027794,1.27492531496745,1.06986171104122,0.766960366661327,0.599746747589056,1.21340314253776,0.646013755587414,-1.72628175038301,-1.64933160873529,-0.163063029962037,-0.951380359995733
"17","0",-0.89095949481183,"0",4.28571428571429,29,3.75,7,0.581942810802921,0.0367184966655376,0.854425076414898,0.384344510418939,0.452348684406023,-0.405473615108329,0.461588204117754,-0.25101744705689,-0.324779009855856,-0.999191962544894,-1.04120462831169,-1.4261502976551
"25","0",-0.89095949481183,"1",4.57142857142857,26,4.58333333333333,9,0.997455108802802,1.68052580043516,1.49186220293771,1.58603056891805,0.308629881288611,1.0996235114579,1.05031733030957,1.01554953268464,-1.72628175038301,-1.31262607974074,-1.17030400506795,-1.28051686138576
"30","0",0.24844062836099,"1",5,30,5,8,2.4719145101132,2.58532833758235,1.63871571781587,1.88746756224789,2.0443921221097,1.85541711489347,1.32381164604832,2.04176427409878,-1.07142431318023,-1.64933160873529,-0.834645625501664,0.34633849090929
"31","0",0.24844062836099,"1",4.85714285714286,34,4.58333333333333,10,-0.279311137498694,-0.941984517143891,0.0433873602380076,-0.455953101688504,-0.237960221394765,-0.451664207571022,-0.41282006129777,-0.217108345029202,0.103630542234115,1.10794403462421,-1.20916673629836,0.536117274248329
"38","0",-0.89095949481183,"1",5,26,4.16666666666667,7,-0.427891687599272,1.03405606362896,-1.98234369073869,-1.98821201603801,-0.606321596270716,1.2250980808532,-2.63820376482322,-2.07367593892351,-0.447167558269597,0.431684878667495,-1.73834126279552,-0.191834587557213
"56","0",-1.46065955639824,"1",4.35714285714286,32,4.08333333333333,9,1.0654509663176,1.03405606362896,1.21152871056934,1.02854010405992,1.03842499710919,1.51155676684282,1.30587213919884,1.52122084847912,-0.0677304424509091,1.07897642689026,0.25005497565801,1.10588426334781
"65","0",-0.89095949481183,"1",4.78571428571429,25,3.58333333333333,6,-0.0312626422058634,-0.350780703845942,1.21152871056934,-0.0264893725945188,-0.61019462811238,-0.782674059111584,0.623859836948205,-0.909999620620442,-1.45087560975374,-0.975920550746198,-1.55760213533675,-1.98315053077668
"66","0",-1.46065955639824,"1",3.57142857142857,23,2.41666666666667,3,-2.83284363010169,-2.79881371027698,-1.15471675102154,-0.963998129924843,-3.074770806766,-2.56153496731828,-1.26012627255747,-0.843539821330784,-0.606299614641622,0.536162917732778,-0.2793853872462,0.270383913665438
"72","0",-1.46065955639824,"1",3.71428571428571,25,3,7,-0.0501458948123366,0.129253526481776,-0.951153400439244,-0.643931290514477,-0.592446800182961,-0.0264798993024703,-0.842147422902106,-0.0299722860914674,-1.35907356287732,-0.351900414322126,0.288917706888415,1.37810866169024
"80","0",-0.89095949481183,"1",4.21428571428571,29,3.91666666666667,6,-0.898811008042969,-1.93932208410731,-0.754276818550925,-0.195837715339965,-1.18469434966235,-1.27813490288099,-0.323798038829204,0.243241575589086,-0.716459234742365,1.49404048518377,1.14097359347976,0.985569019493082
"87","0",-1.46065955639824,"1",4.78571428571429,28,3.75,10,-0.582766655235341,-0.803500840396401,0.92450844950699,1.20195036162561,-0.719685866051422,-0.164171597111913,1.13093042770612,1.2039262954871,-0.343136583080176,1.44464956361875,0.547116460400945,0.00443523354136592
"102","0",-0.32125943322542,"1",4.78571428571429,28,3.91666666666667,8,0.520241370823614,1.2371229404617,-1.17477705710348,-0.579917922632404,0.00724646156969798,1.04923282022739,-0.646882276719764,-0.219794905969292,-1.28562908922522,-0.424562747685839,1.39917234699229,0.808341672590761
"107","0",-0.32125943322542,"1",4.35714285714286,25,3.91666666666667,6,-0.762819293013374,-0.868084040481648,1.72217262829592,1.24327196860691,-0.425979923962576,0.0114671630579967,1.70443750735579,1.31292470898206,0.844161381401993,1.98746307277624,-0.0470065090849237,0.15634438802907
"114","0",-0.32125943322542,"1",4.5,33,4.5,11,-0.0312626422058634,0.821671910219227,0.981218285211125,1.22058020770614,-1.05709267896226,-0.16254130400921,1.25573116625698,1.54686482111242,-2.57085774549513,-2.22396082359434,0.727589751452665,0.732387095346909
"116","0",-0.89095949481183,"1",4.28571428571429,26,3.58333333333333,9,-0.33471815994251,-0.230931580252446,0.343781158688314,0.0188941492070273,-0.896554509910948,-0.408522943978532,-0.00526866211926874,-0.348556467485391,-1.40803181839378,-0.401291335887143,-0.925148107434575,-0.824789397922646
"144","0",-1.46065955639824,"1",4.42857142857143,30,3.75,9,-0.266722302427712,0.535387280147249,1.07136196438515,0.448357878301013,-0.694244690431214,0.139431894107847,0.936727642650632,0.673127281936801,-1.07142431318023,-0.894713923479611,-0.356845013299959,0.504523363615353
"150","0",-0.32125943322542,"0",4.64285714285714,35,4.91666666666667,9,1.46208001171101,0.00940440288827982,0.170180569034234,0.531001092263613,0.416714530356797,-0.663971337557911,-0.427229904653099,-0.129715685988007,-2.61981600101159,-1.52158215787131,-1.583422010688,-1.4830624007027
"153","0",-0.32125943322542,"0",3.78571428571429,22,3.16666666666667,3,-0.675940182892103,-1.51455377728785,0.407177763086428,-0.542658230471351,-0.908096808037516,-1.8064765304247,0.116577542676041,-0.729637363127337,-0.581813396505981,-0.659638335582725,-0.770228855327057,-0.419698319288769
"155","0",-0.89095949481183,"0",4.21428571428571,29,4.33333333333333,10,0.507652535752632,-0.157031103590202,0.407177763086428,0.813808239512925,-0.237339216895264,-0.622341578231301,-0.117220858912746,0.0994900077711566,-1.86704205277589,-1.05143098207754,-1.38990586375713,-1.60337764455742
"158","0",-0.32125943322542,"1",4.92857142857143,27,4.58333333333333,8,0.594531645873903,-1.72693793069758,1.0579884269972,1.00584834315914,0.25492158778055,-2.39001491463555,0.704218252581523,1.15445735780023,-0.851105072978749,-1.49831074607261,-0.937659290499626,0.333571734931391
"175","0",-0.89095949481183,"1",3.5,29,2.58333333333333,8,-1.36973032848667,-1.14505139397663,0.540657740576633,-0.135886262278138,-1.35279447430002,-1.36887948343718,0.245236868941484,-0.367983265943233,0.0424433584046555,-0.505769374952426,-0.783005874799158,-0.520971088947239
"177","0",-0.89095949481183,"1",4.28571428571429,27,3.58333333333333,9,1.22032593395367,1.58799077061892,1.01465212868102,0.881883522215244,1.28854303751457,1.3872810440256,0.821467908932628,0.630023468316832,0.170960551729718,-0.453530355419784,-0.512030101814527,-0.565331755558114
"182","0",-0.32125943322542,"1",4.85714285714286,25,4.66666666666667,5,-0.682234600427594,-0.878039053012379,-0.0967793859461772,0.923205129196544,-0.872880527717645,-1.21745895680909,-0.470133058110922,0.922385177786793,-0.47778242131656,-0.766964472615632,-0.989564877609182,-0.00184048467699316
"185","0",0.24844062836099,"0",3.85714285714286,23,3.5,3,0.662527503388701,-0.175665656744196,0.554031277964591,0.210934252853247,0.393739797707395,-0.328878232677658,0.448621756428668,0.348263799742056,-0.673615443382403,-0.346204218386876,-0.2793853872462,0.308253542516774
"197","0",1.38784075153381,"1",4.5,27,3.66666666666667,6,0.82369688856026,0.34163767989151,0.120157502024079,1.13793699374354,0.108011132029073,0.038155745321037,-0.287341919180701,0.781765844803396,-1.79359757912379,-0.685757845349046,-1.08006735954209,-0.799471205508029
"201","0",-0.89095949481183,"1",4.14285714285714,31,4.16666666666667,4,-0.372484665155456,-0.729600363734157,-1.88898432541236,-1.11471662658976,-0.0429703805238416,0.0150219373782683,-1.44394329439968,-0.574122125890219,0.825803808177673,1.68257324948326,1.17957048830312,1.21343275122464
"206","0",0.818140689947401,"1",4.57142857142857,27,3.91666666666667,8,-0.0929640821851702,-0.618430780763925,1.12807180008929,2.27560968436057,-0.342216343268662,-1.06188331746318,0.949550129248533,2.38758441047359,-0.624657187865942,-1.00204006051252,-0.473167370584123,0.25134143946918
"225","0",1.38784075153381,"0",4.71428571428571,27,4.33333333333333,6,-0.582766655235341,-1.30216962387811,0.203614412504129,-0.109132586557119,-0.590251521405957,-1.13424596952111,0.444081842126624,-0.20587597719489,-0.0187580061796262,0.379445859134853,0.637353105926805,-0.217152779971831
"226","0",-0.89095949481183,"1",4.28571428571429,31,3.91666666666667,10,0.507652535752632,-0.988570900028877,1.0579884269972,0.402974356499466,0.331662435740923,-1.2573752902985,0.981803705659871,0.983094957665645,-0.441053094113098,-0.607399316050083,-0.201925761192442,1.30215408444639
"241","0",-0.32125943322542,"1",4.35714285714286,29,4.08333333333333,9,0.98486627373182,0.904889663458468,0.253637479514285,1.24327196860691,0.442565368361196,0.497375095985449,-0.100232992518062,1.07605588618424,-1.35907356287732,-0.920833433245932,-0.937925126906676,-0.375337652677894
"245","0",0.818140689947401,"1",4,32,4.5,8,0.197902600480494,-0.507898933747426,1.21152871056934,-0.478644862589277,0.239253516584424,0.421670270302859,1.41302973992704,0.270667754861056,0.103630542234115,2.10048540574439,0.534073604521793,1.68192697066565
"250","0",0.24844062836099,"1",4.57142857142857,31,4.25,8,-0.186137609841932,1.03405606362896,0.847738307720919,0.361652749518166,-0.828561205301337,0.406917048917235,0.566979984993405,0.0252446508113425,-1.60999348537095,-1.41710411880603,-0.744143143568754,-0.755110538897153
"257","0",-0.89095949481183,"0",4.35714285714286,26,4.08333333333333,8,0.829991306095752,1.16322246379945,0.126844270718058,1.16062875464431,0.649115930324596,1.59574686620424,0.128592349910329,0.984929089740601,-0.453296203180918,0.977346485792605,0.00463324161758218,-0.394380126874152
"272","0",-0.32125943322542,"1",5,32,4.75,11,1.07803980138858,1.26507477019269,1.34500868805954,0.832438085593452,0.958216226510579,0.833181414927047,1.21519501754979,0.91057440844964,-0.300292791720215,-0.975920550746198,-0.344067993827858,0.175386862225328
"275","0",0.818140689947401,"1",3.57142857142857,27,3.41666666666667,9,-0.979395700628749,-0.129717009812944,1.27492531496745,0.466987724381539,-1.49239060988267,-0.6284446038295,0.584919491842888,-0.213492104103398,-1.28562908922522,-1.12694141340887,-1.82884374472843,-1.52742306731357
"289","0",-0.32125943322542,"1",3.57142857142857,29,4.16666666666667,9,0.991160691267311,1.08932198713721,1.71548585960194,1.97417269103073,0.627129912816697,0.796138809074962,1.98035743819827,2.45557396769766,-0.91230643756303,-0.66248643355035,0.702035712508463,1.08056607093319
"299","0",0.24844062836099,"1",4.35714285714286,32,3.33333333333333,8,-3.05571445525255,-0.332783886645681,0.0567608976259657,0.0415859101078005,-2.84830377240724,0.169095604360805,0.48231872850625,1.2984745764106,0.519796985256265,1.13406354439053,1.12793073760061,2.82124562932343
"304","0",-0.89095949481183,"1",4.5,30,4.5,9,0.916870416217022,0.554021833301244,0.770968165934848,1.17925860072484,0.621216523078744,-0.141211845086788,0.358648093505304,0.921806776283952,-0.740945452878006,-1.57097307943632,-1.09284437901419,-0.577883191994832
"309","0",-0.32125943322542,"1",3.64285714285714,27,2.75,4,-2.72078684983845,-3.53781847689942,-2.0791741386067,-2.14299242752318,-2.67211084931534,-2.70198314924346,-1.18591920693217,-0.809943372225679,0.121988115458435,1.8886812296462,2.3675505908678,2.99219725800739
"313","0",-1.46065955639824,"1",4.5,20,4.41666666666667,8,0.197902600480494,0.923524216612462,-1.72207050445226,-2.10167082054188,-0.383469194085757,-0.0606889976159743,-1.35978292519394,-2.88366585879731,-1.45699007391024,-2.22396082359434,0.960234466020992,-1.75528679904513
"1","1",0.24844062836099,"1",4.14285714285714,25,4.08333333333333,6,-1.94011759412262,-2.04117439050055,-2.17600458647471,-0.813279633259924,-1.43233318257099,-1.68830383320568,-2.1790771585072,-0.140127404804292,1.27257093349196,0.797358015395985,-0.00814377785451914,1.51097534198169
"7","1",-0.32125943322542,"1",4.78571428571429,32,4.25,8,0.272192875530783,0.323003126737515,-0.293655967834496,0.923205129196544,0.206090358686773,0.0413791301088832,-0.194592185596903,0.310402107225269,-0.165661134238653,-0.636366923784029,0.262566158723062,-1.37551391282587
"9","1",-0.32125943322542,"0",4.71428571428571,28,2.75,5,-1.59889557117302,-2.12439214373979,-2.38625470575099,-1.42021553473985,-1.80175185864171,-2.25448635680602,-2.79375412695577,-1.75382774817544,-0.508383103608701,-0.293965198854235,-1.08006735954209,-0.748834820678794
"11","1",-1.46065955639824,"1",3.85714285714286,25,4.25,3,-0.898811008042969,-1.22826914721587,-2.2460879595668,-1.60819372356582,-0.288464097742829,-1.07190467429248,-1.64026037865349,-1.01120188410489,1.52960532014209,0.353326349368533,1.60573134980232,1.34002371329772
"15","1",-0.32125943322542,"0",5,26,4.41666666666667,8,0.191608182945003,-0.295514780337692,-0.537339930580669,0.23362601375402,0.279355072663743,0.424728732982109,-0.267647700759576,0.303278754129167,0.219904626491357,1.627486131983,0.714812731980564,0.15634438802907
"19","1",0.818140689947401,"1",4.5,30,4.33333333333333,10,0.420773425631361,-0.58179941040967,-0.333776579998371,0.210934252853247,0.376651820484876,-0.356079848884581,-0.478152501799092,0.00139618469270628,-0.110574233810871,0.510043407966457,-0.382664888651212,-0.470334704118004
"21","1",-0.32125943322542,"1",4.57142857142857,31,4.25,9,0.49506370068165,0.554021833301244,1.13475856878327,0.557754767984632,0.934471226920939,0.574196978872025,1.67721560045795,-0.215756687789757,1.10120994880694,0.0455884281079341,1.43776924181565,-1.73624432484887
"22","1",-0.32125943322542,"0",4.5,27,4.08333333333333,9,0.520241370823614,0.609287756809493,0.847738307720919,0.0415859101078005,0.639734065318798,0.30580582223902,0.693620785853998,-0.571217111863475,0.299463564299958,-0.685757845349046,-0.408484764002465,-1.37551391282587
"23","1",0.24844062836099,"0",4.42857142857143,31,4.91666666666667,10,1.38149531912523,0.599970480232496,1.28161208366143,1.39399046527183,1.46679674174426,0.77945331602312,0.903437760271923,1.03781931633169,0.213775981580035,0.405565368901174,-1.00234189708128,-0.799471205508029
"28","1",2.52724087470663,"1",4.5,30,4,8,0.0304387977734434,-0.692968993379902,-1.46179731816583,0.0456478249280467,0.367278166824241,0.488381352359155,-0.894936137517315,0.270417228563835,0.844161381401993,2.6694184246682,1.5024518483973,0.504523363615353
"29","1",0.24844062836099,"1",5,26,3.33333333333333,3,-0.192432027377423,-2.11507486716279,-1.39840071376771,-0.493212793849558,-0.50518155645378,-1.52072192468738,-1.55251823563463,0.154584613830283,-0.783789244237968,1.34301962252109,-0.408484764002465,1.45406323893409
"40","1",-0.32125943322542,"1",3.42857142857143,23,2.08333333333333,2,-3.61351288581752,-0.831452670127393,-1.505133616482,-1.69083693752842,-3.30842497998315,0.320477188117472,-1.36690283874627,-1.55350739063961,0.764588262838569,2.60293891529743,0.366377332942174,0.308253542516774
"47","1",1.38784075153381,"0",4.57142857142857,32,4.33333333333333,9,0.284781710601765,0.554021833301244,0.911134912119032,1.15656683982406,0.584984340676695,0.501060615494151,0.503635490914253,1.09086596717189,0.752345153770748,-0.119672924392865,-1.08006735954209,-0.147473920946338
"55","1",-0.32125943322542,"1",4.85714285714286,31,4.41666666666667,9,1.29461620900396,0.0919844201737869,1.64540248650985,1.15656683982406,1.25537422117694,-0.327089328732848,1.37438576384854,0.453528075834573,-0.0983453054978721,-0.946952943012253,-0.718323268217501,-1.57805945214281
"59","1",-0.32125943322542,"1",4.42857142857143,30,4,11,-1.30173447097187,1.16322246379945,0.574091584046528,-0.278480929302565,-0.891632940849288,1.40176163168355,0.546715160656874,0.352349313415194,1.02776547515484,0.539011015700402,-0.0725605480291264,1.41597829054158
"60","1",-0.89095949481183,"0",4.14285714285714,31,4.75,8,1.29461620900396,1.53272484711067,1.20484194187536,0.553692853164386,0.881743989838822,1.05585519103596,0.641476919611389,0.0649639764681572,-1.03470916673159,-1.07755049184386,-1.49318536516214,-1.09701379626508
"62","1",-0.89095949481183,"0",4.14285714285714,32,3.5,8,0.749406613509972,1.18185701695345,0.47726113617852,0.338960988617393,1.12775668041613,2.16418042847025,1.20490886672766,0.532687874267587,0.948192356591414,2.2196905627055,1.9286127098965,0.43484450458986
"63","1",-0.32125943322542,"1",4.5,31,3.58333333333333,9,-0.731347205335918,0.544704556724246,-0.453883020100618,-1.28812688415546,-0.409163663563463,0.873196326226489,-0.130561841107092,-1.30022630331748,0.807432054198531,0.742270897895718,0.85695496461598,-0.0271586770916104
"64","1",-0.32125943322542,"1",4.28571428571429,29,3.91666666666667,8,0.675116338459683,-1.38538737711735,-1.01455000483736,-1.38533802937834,1.00707043175103,-1.45894610794089,-1.29540862518154,-1.30160993597968,0.831918272334172,-0.166215747990256,-0.744408979975804,0.187938298662046
"68","1",0.818140689947401,"1",4.85714285714286,34,4.58333333333333,12,1.46208001171101,1.81900947718265,1.9324227475722,1.91015932314866,1.17375120299191,1.33058063967432,1.73441787659905,1.50887030319941,-0.722587879653686,-1.10367000161018,-0.524807121286629,-0.900743975166498
"73","1",-0.32125943322542,"1",3.64285714285714,30,3.83333333333333,7,-1.13427066826482,0.61860503338649,-0.257006438212299,0.704411349829305,-1.52028235841296,0.312602248965234,-0.976237061535462,-0.28061410796711,-0.967393337990813,-0.691454041284295,-1.90630337078219,-2.21101426250824
"74","1",0.818140689947401,"1",4.64285714285714,28,4.41666666666667,7,0.420773425631361,1.17253974037645,-1.66536066874813,-0.497274708669804,0.0860429848574791,0.34889464129325,-1.87310713978748,-0.698329194349304,-0.83887614466575,-1.86113578483348,-0.550626996637882,-0.451292229921746
